"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
78284,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34732, -73.9742","Land (beach, shoreline and inland)",2019-09-14,Gigi3,1,0,1,5.81,0.4055,0,3,17,6,1,36,0,3,37,2,5,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,10,0,0,0,0,2,0,0,125,258
78285,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34742, -73.9749","Land (beach, shoreline and inland)",2019-09-14,GIGI3,1,0,1,1.14,0.5767,0,0,0,0,0,8,0,1,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,29
78292,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34611, -73.97384","Land (beach, shoreline and inland)",2019-09-14,Gigi3,1,0,1,11.79,0.3822,0,7,6,2,6,23,0,3,18,5,1,4,4,17,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,3,0,5,0,0,0,0,0,4,17,0,0,0,0,6,0,0,5,144
78299,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.347, -73.97372","Land (beach, shoreline and inland)",2019-09-14,gigi3,1,0,1,16.73,1.1778,0,40,42,13,1,78,0,15,46,7,0,2,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,3,0,0,0,0,0,5,3,0,0,0,0,3,0,0,78,364
78300,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34693, -73.97373","Land (beach, shoreline and inland)",2019-09-14,Gigi3,1,0,1,4.34,0.445,0,2,1,1,1,5,0,1,6,0,1,4,2,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,0,0,0,0,1,0,0,2,42
78301,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34737, -73.97409","Land (beach, shoreline and inland)",2019-09-14,Gigi3,1,0,1,4.97,1.9727,0,10,9,4,0,17,0,7,35,5,3,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,4,8,0,0,0,0,9,0,0,0,132
78302,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34285, -73.9729","Land (beach, shoreline and inland)",2019-09-14,gigi3,1,0,1,6.73,0.3782,0,4,7,1,2,31,0,3,20,11,0,3,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,2,5,0,0,0,0,11,0,0,98,216
78304,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34694, -73.97371","Land (beach, shoreline and inland)",2019-09-14,Gigi3,1,0,1,11.93,0,0,0,7,4,1,40,0,1,7,3,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,1,75,0,0,0,0,4,0,0,3,157
78309,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34736, -73.97399","Land (beach, shoreline and inland)",2019-09-14,GiGi3,1,0,1,4,1.4922,0,1,9,1,2,32,0,4,13,5,1,1,4,8,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,46,146
78312,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34694, -73.97381","Land (beach, shoreline and inland)",2019-09-14,Gigi3,1,0,1,1.71,0.4198,0,0,2,4,1,3,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,24
